id,text,polarization_pred,polarization_gold
eng_87565962d029762a24f291b8c7ae5044, Is anyone gonna tell Orange Man that if Canada is the 51st state we dont need no border security?,1,1
eng_88570731133f57ddf405ec42d5004e1b,"Oooh no kiddingleave snowflake I give you truth, deal with itoh and watch for it RedWave 2022 and 2024",1,1
eng_896a59b80fe838ce44dfbb354a662f93,It should be deportation to his ancestral country of origin!,1,1
eng_89a78712d647ae9e70f63135655e52c7,"Buybull quoting, traitor. Evil beyond imagination.",1,1
eng_89d7a3f6a6e68e0c990ddc0b4c232aa3,Free us from APAIC and Apartheid Ethnic Cleansing Zionist Israhell,1,1
eng_8b592b4079af3a314aa8ccc0d97931bc,The far right extremist capitalist Republicans are turning into the National Socialist German Workers Party? Wow. Thats an impressive turn of events.,1,1
eng_8b7ef6b025d98237b82c064998e60ae4,Lock them up unlike blue states,1,1
eng_8bc20aba21e50682fed50e4a56912171,Respect from Canada! Screw Donald Trump!,1,1
eng_8bf5fe4d5c650d506aac3122dca80ac4,"Cameron Kroetsch as per usual is completely full of sht and represents a very tiny amount of residents in his own ward. If hes not removed from the Hamilton Police Board entirely, residents of HamOnt have been failed. His Defund the Police buddies are equally full of sht and brain dead.",1,1
eng_8c1cf4c5efa3eb623305072ea355094a,me for president. open borders and free guns for everybody,1,1
eng_8f1a268d1edb6580019442b6b0f94231,A moral abomination imposed by Israel on the Palestinians as an obvious act of collective punishment.,1,1
eng_8f711b7ef79219a2081eaf3d4a387999,"Israel has a place, just not as a Jewish apartheid state. The IDF needs to front up for its war crimes as well.",1,1
eng_8fa3a7604bbb00650bba7ed0e6b79617,i remember someone mocked me for sjw monstergirl propaganda but hey sjw monstergirl propaganda,1,1
eng_9007b0e09cc536e77ada13a618d1a62a,Idiotic capitalism now fuelled by Artificial Ignorance,1,1
eng_9026fde60ea92fb059883d2d2e254c4e,"Also when they use the word ""liberal agenda"" it actually means ""reality!""",1,1
eng_904a957b4d89fd5142ec332ba34754e9,"Russia wont kill civies its been proven video after video, stop using civilians as human shields !",1,1
eng_917d80d3f259c3fc67184efd08802bee,"Where are all those Blue States sucking up Federal Money? At the bottom of the list it turns out. Huh. Yes, there is definitely an inbalance, just not where so many tRumpies believe it is. usafacts.orgarticleswhi...",1,1
eng_92bedb4c41a8ec9c648fa3870d1072b7,Fake news. Get a grip Greg. California cold buy and sell,1,1
eng_92c688d6c182da52cf942d2b6f25d24c,Articles of impeachment should be filed on ALL his illegal acts lest they become normalized. Take action Dems!,1,1
eng_92d2043d5268b45da3926fb6e5c70244,"The genocidal apartheid state would murder her, but that is no doubt your goal.",1,1
eng_9395934588cfefadacf1780b01287d89,"Fuck Trump, please provide more information on Deep State. Any cogent articles, informative links about this?",1,1
eng_93a27059f500e4956fb94de34a1bcd64,They want white nationalism terrorism to organize and gather power,1,1
eng_95def2e8c6b391c3b55b7c119011c204,"the average ""Australian"" resonates with Land theft ethnic cleansing and israel .. ask any indigenous person",1,1
eng_96de074c0b3dc9c07f3f21668ed843f1,WHAT HAPPENED TO DEPORTATION OF FASCISTS NAZIS?,1,1
eng_9799ad47c9da32b5a659ee032b1eb087,"The misdirection from her here is subtle, but it is there, and its all about defending Russian aggression.",1,1
eng_982e30f81657291f53d3e5432f4f1b3a,They gonna have to admit that they didnt care about policies it was the xenophobia that attracted them.,1,1
eng_99feceabdd236da405da627cbcdbd042,"Toxic Foxick. Turn off Fox, its not news its an entertainment channel. Get news from real sources!! Remember how the Insurrectionists wanted to hang Mike Pence? Those criminals have all been let out of prison by the criminal in chief",1,1
eng_9b3c2450b36cad4730d7a8343ec39f61,What a great way increase genuine anti Semitism everywhere while drowning it out with their nationalism,1,1
eng_9bb878a06f6bf4877695e9f068519fc7,And that lad thinks hes a Christian. Harassing asylum seekers at Christmas is pure irony,1,1
eng_9c7d0bcfcb3cc98327d5432ef62d07f7,Fascist countries ban apps. Fascist countries ban books. Fascist countries ban knowledge.,1,1
eng_9cb9b91f5b0fe3cac35845aa0313d64c,"And illegal immigration is destroying the UK, but you have the gall to call out America? Pot Meet Kettle",1,1
eng_9cdcc714db8caae5b64d23fb8c139482,"As the radical left always said, ITS A PRIVATE COMPANY.",1,1
eng_9d1068854c99f50255c314ffd04d4303,He will scorch the earth in order to convince people that the January 6th insurrection was a patriotic act done in his honor.,1,1
eng_9dd57c7e54e24a9a61e01f585134e0d3,"US Nazis, Syrian Nazis, ZioNazi Nazis, Ukrainian Nazis, German Nazis. It looks as though in WW111 we will be on thew side of the Nazis.",1,1
eng_9e48c8ebe9e9e48e757342bde61c4415,"And nothing at all is said about Ukrainian NAZIS or the RUSSIAN SPEAKERS! S REALLY, THEY HAVE NO IDEA WHAT THEY ARE MURDERING, DESTROYING, OR TRYING TO CLAIM LAND FOR!",1,1
eng_9e9479163a2cf2901c81b2e82bf40627,"Clearly they are incapable. Then again, we dont know what Starlink did to rig the results of swing states",1,1
eng_9ebfedb69adbe4ea867a8336d06cf84d,republicans jerking off to cringe ass redwave just sound like theyre talking abt someones period,1,1
eng_9fc9bc4322b6e2826175751f33a7d1cc,The Radical Right needs to be dismantled !!!!! The Radical Left is not far from needing the same!! BRING BACK NORMALCY!,1,1
eng_9fd0e2a88f725b1f2b1bffa5721f415f,This is another voter suppression tactic by Republicans. .bsky.social please vote no on this.,1,1
eng_a0d21ea6a9b9f94776f805bdbc947dad,"Lets take back 25, Fuck Farage, Fuck Trump, Fuck Musk. Bring on WOKE and Socialism. Kindness and Love, Oh and Fuck Israel.",1,1
eng_a192c0f847fc1e0f06534b07e8533161,Basically the leftist narrative always conveniently leaves out that 1 there was a war in 1947. 2_ The war happened because the entire arab world did not accept peaceful coexistence with a jewish state. Fuck around and find out. Wars often create refugees.,1,1
eng_a2baa6e3c6c9c7acd191a4637b469249,Remember Mike Pence spoke up 4 years ago and for it they tried to hang him. Maga is holding the GOP hostage,1,1
eng_a304716971126b4d2a2e723fe4cdbc01,"Apparently, you dont want to invest in Police Services as you support DefundThePolice Ottawa deserves Justice",1,1
eng_a332247d3962ef02bd3b3471d023151c,He is such a lair and always share fake news.,1,1
eng_a35290c4f98a21a894ca37651a7497ec,Israel is an illegal apartheid state guilty of countless war crimes including illegal occupation. This isnt controversial. Its a statement of fact.,1,1
eng_a3ba912b133d239882514eee11732c63,Open borders housing crisis go figure.,1,1
eng_a3e14d43bfae3b74a2f7311509fd9db2,"Projection ""Destroy the only Jewish state"" Meanwhile there are a dozen of failed Arab states Silly nazi",1,1
eng_a40a6c2a6b433ecefdf805ccb3b725e9,Why has not been arrested for voter fraud? I thought it was Republicans who were so fixated on voter fraud.,1,1
eng_a4ebcb68f75974e5172190e2ba6ef119,"Conspiracy theory Dr. Billiam Feathersworth is not actually a duck, but a poorly disguised lizard person. p4a2025",1,1
eng_a52de42204e6a09947577aa385087927,"Also it is ok that Israel will condemn your for loving the Islamic resistance movement, and you deserve condemnation for this.",1,1
eng_a5b4ead7b17554aacc2a56d817b41b87,Early voting and lying about his health,1,1
eng_a65eff5d914f924f9cab9c64a9e6168a,The process is the punishment. Election interference!,1,1
eng_a6b0d5cce80fc94ce263f6a2f54f12f9,Between the salute the mass deportation of economically integral immigrants Its those people who are looking like the national socialist party,1,1
eng_a7205dbc59958f33259e52005cbd5fb7,Not surprised idol Orban will NOT allow military aid to pass through Hungary Orban is a coward,1,1
eng_a8db93b87cfba94deb181081c0bedab6,What is in the water in red states???,1,1
eng_a8f09fa1835578fd0a0e631b3e73439f,"It is not that Mike Pence aggressively cherishes his own butt, its that Mike Pence idiotically abuses fruitflies during choir.",1,1
eng_aa597273b119b192f1c9ac7420055101,mass voter fraud is being committed as we speak,1,1
eng_aa85a787fac2af36752bf54307716ab6,Trumpism stole my family and friends.,1,1
eng_aa9b9a2bb1c4c8b45423d7e1bd351a3f,"Surprise!! Surprise!! Even conspiracy calls against the Deep State cannot help you when you do stupid, legal and traitor activities deepstate greatreporting trump convict shouldbeinprison",1,1
eng_acb43b72d81fbe85ae90b5e9433bd710,Or voting for a fascist.,1,1
eng_ad056293de1df7b8d6bb94f9dc5d8a68,"NBC News thinks Latino Asylum seekers are ""trash.""",1,1
eng_ad326481aaa1e35474d30d4e21abd1f0,So Florida is having a rigged election then?,1,1
eng_aebe842d738bbf97d98b3d1fc9a22ade,"Open borders are completely the result of democrat policies, thats why ""build the wall"" is such a divisive thing as thats what Trump wanted.",1,1
eng_af151935f597e2287c8a7a3a7580dbfb,you are very illinformed about this coup attempt.,1,1
eng_af506a9bf7c6d2637755622f7bed0304,Elected republicans condone acting outside of the law and citizen republicans condone believing outside of facts.,1,1
eng_afcc1c902261007751d70755487ef9fe,Twitters election interference team is actively silencing free speech again.,1,1
eng_afdc79b42e7576f1c8215df1877b4a09,"Anybody out there think that, on our current trajectory, there wont be dimwitted potbellied idiots showing up with guns at polling places?",1,1
eng_b0cd3d5a062ed504c5de771950d448cc,democrats should filibuster every nominee until 2029. and House democrats should be bringing impeachment charges every week.,1,1
eng_b1a5cc0f61c5e51af949a61a3c9edb0d,"The price of covering up the crimes of February 8 is steep. Even if you manage to escape this time, your survival wont last. The foundation of this structure, built on election fraud, is bound to collapse soon. imrankhan",1,1
eng_b4a4b86345ee06b63daef63788752db0,Religious parties have always been friends of imperialism,1,1
eng_b4c949ba267ea06f83760ed5d9a6b85c,NRA Killing American Kids for Profit,1,1
eng_b4f656e9788b61cf52cbf80d40503d37,Waiting for the Left to say this Ukraine invasion is just some AltRight conspiracy theory being used to smear thier precious Joe Biden.,1,1
eng_b661f45d99b447f48e1c3339da1d887b,BS and brought to you by the radical left!,1,1
eng_b721048cb72d697754011fc902caa8dd,South African from an apartheid state running America . Hes your real foreign agent.,1,1
eng_b7ef0a5d9fc4c2bf3a5d3a1414a291cf,does anyone else read extreme right wingevangelical propaganda for fun or just me ?,1,1
eng_b87079d304e1e453b8f21d682a7d58d1,Well the thing is that they arent left alone pal its ethnic cleansing,1,1
eng_b95d0440a293b4e37863a7a3ba02ddbf,"Quite simple, really. No thinking person wants the extreme right wing anywhere near power.",1,1
eng_b9c8d997d5e8c0f300124107bfa728e7,"Israel is an apartheid state officially, which means any retaliation or attack against an apartheid state should be praised.",1,1
eng_bafa157f188a72850e5641bf1dd5df2b,PUTIN UKRAINIAN AUTHORITIES TOOK CIVILIAN POPULATION AS HUMAN SHIELDS TOOK FOREIGN STUDENTS HOSTAGE,1,1
eng_bb116667d4268d334ab3bae4bae7c510,deep state troll lying deep state troll,1,1
eng_bb6b2606deb06541c6f035101b19c137,"Breitbart ""exclusive"". Youre such a clown.",1,1
eng_bc025e7d4f82ca52777c89248a924e5a,Itll be a cesspool of Fake Votes.,1,1
eng_bc3b422451990525e99142f7cca445b6,Now onto the election fraud in your state.,1,1
eng_bcc3d3896ee3ed2d31d33c1c9246c0da,Lionel loves Zionism too. Trump Cultist.,1,1
eng_bce03288b1753b275e8244aac20012ab,So you support Trumps deportation policies.,1,1
eng_bd079ccb6d2a54da2bfc47336f5fd8bc,Plz there is happening an ethnic cleansing in Asf. StopHazaraGenocide,1,1
eng_bdcdd0557deaa894d3d562e34f0273b8,Hes already a failure and he hasnt taken office yet. Grocery pricesFail. Russian AggressionFail. Cabinet PicksFail. Human BeingFail. He fails bigly!,1,1
eng_be4518394e02fcc6ccf23dac2c426b96,"Its called 250,000,000.00. And a rigged election.",1,1
eng_be9febcbe0e1d336e18dd42394cc8e46,Lights the blue states on fire with planes and fires and decimates the govt and completed the coup,1,1
eng_bf016a05ff68a57c3a73a46a009d8259,Is the EmergencyMeasuresAct crowd also the DefundThePolice crowd?,1,1
eng_bf6f1118475a18a32dac69e291de9053,The TrumpPutin propaganda machine is very effective.,1,1
eng_bfacbfdae0627b5a5221a6b3040f9a95,Breitbart??!! How far right do you need to go!! Unbelievable.,1,1
eng_c0a8872c3dff6731d8ded476304d9616,Putin already broke it. Putin is antipope.,1,1
eng_c1e13091e6cf2304ae773ee5f20b58b7,Religion is a conspiracy theory.,1,1
eng_c27035dc045266ef167e7d4a11837d5c,"the difference is that we dont have the time to allow a resistance movement to incubate, and were not up against resistance to progress civil rights or a specific issue Vietnam. Were facing the immediate threat of fascism. There will be no workers revolt workers are too busy working.",1,1
eng_c2885cd28cccaf968ba7b7a59f8e42ee,GENOCIDE is not selfdefence. 437 days of Racist mass murder Ethnic cleansing GENOCIDE.,1,1
eng_c2eac8bf763dbfd6281eba42f175f7bb,Do not comply with trumpism,1,1
eng_c53569ec2095bcda77f6e2f67d1078c1,His cult have no idea and are still getting news from Fox News,1,1
eng_c6da4f8e280721a3c7478657cb16c1ff,What will the woke mob come for next? Dog Cum?!?!?,1,1
eng_c7513cf078e6c3fb091d250197a6c4e2,"Most Waffle Houses are located in ""RED"" states. I hope MAGA enjoys the lowering of egg prices.",1,1
eng_c997deb92b62881f310d0754d43a7521,"Very hard to see. Perhaps concessions from Ukraine that somehow back Putins ""denazification"" pretense",1,1
eng_cb5a8d3378f78a13c01fad17cf9e3e96,Radical gender ideology is destroying womens sports.,1,1
eng_cb9b5eac15923e685a4c0ae752d4d9d2,Republicans are a hate group,1,1
eng_cd05fa0b5ab1c36ae997e790b28fbf3b,i love living in a fascist autocracy,1,1
eng_cde29b5c94a105668e3ee750125259aa,Fuck people who oppose the Second Amendment,1,1
eng_ce0fce3d00c12a8e954799e4b81afec7,Welcome to four years of even more shameless racism and xenophobia for the Red Hat masses,1,1
eng_ced1f036710aef954fe39dca3f4f2bf5,Where the hell was has THIS Mike Pence been?,1,1
eng_cf2e7d0bcd944eaf559d2ca6710bffeb,Ahhh so now youre antiimmigration? Oh..thats right..youre just ok with illegal immigration,1,1
eng_cf42114315c176b7325d66c43c3e2725,Dont overlook voter suppression efforts in Florida and everywhere.,1,1
eng_cf840005e1cd7563d09ee4c2578dcb33,A radical left wing negrowho will only side with the demoncrats!,1,1
eng_cf9ad9342d2ccfa4094a41dd820138ef,"just having a little lighthearted fun, chosen ahole style ""Jewish settler opens fire at Palestinian schools in West Bank""",1,1
eng_cfaea85c83d621df00d5eab475fd80d9,I guess their antiimmigration policy does not include Indians,1,1
eng_d0066dc5ac77bac1d62888cb47147ddf,if you hate capitalism just say youre broke,1,1
eng_d049334af526f1605f76649845df11aa,Why explain when what they do is playing on xenophobia?,1,1
eng_d0dbfd1330452bae39b04ebad84345d0,The antiimmigration party makes exceptions when it benefits them personally.,1,1
eng_d1f5486314d6f63c9bad53a60ebefa16,"Genocide, Apartheid, ethnic cleansing. Israel is a crime",1,1
eng_d29d0e6b59a28ea84f7d701337285820,"Remember, if the police have no duty to protect you, their only purpose is to be used against you. DefundThePolice",1,1
eng_d2e29bce3871b633c55884ab476d8e72,"If theres one thing I can credit trump for, at least he waited for Hitlers insurrection to enter public domain",1,1
eng_d2f5efb755545af05c2326c67836df17,Q will go extinct because of Kamala Harris.,1,1
eng_d31615857fdde99581df7d94364de699,Go to democrats and sabotage democrats. c,1,1
eng_d3c043ae73d3516fbb2549a575053903,"The radical left is at it again. Same playbook 1. They accuse anyone who says illegal votes are being counted of being a far right wing conspiracy theorist. 2. It turns out to be happening... 3. They AGREE its happening, but now thats actually GOOD!! 4. They use lawfare",1,1
eng_d49683251fcb1fc627abfa4b8acea95f,"Hot take Theyve always been fascist, now theyre just openly fascist.",1,1
eng_d4f08c009aad0860f4289c11fa1f6dd4,So you have no issue with ethnic cleansing?,1,1
eng_d4f8af60b8d3c00f440710e9fd07f87c,Your entire cause is supporting US propaganda probably in support of another coup attempt.,1,1
eng_d58d381bbb5b0e8f3b4f83f1fa2a74d4,The stated aim of the US political elites is to pacify Whites through ethnic cleansing.,1,1
eng_d59cf7395f7409006b8e6bfd51991d1f,who remembers proper guacamole? the woke mob has made them remove the flavour,1,1
eng_d5f3c8b1c027e3fec93b864057866add,Even with extra votes from The Villages Trump still couldnt beat Joe maga trump JoeBiden voterfraud,1,1
eng_d64ce581999394ad8671158997d519e2,Fascist oligarchs now control the USA,1,1
eng_d6786e7dda1aa3ff0542c40c45bc8dcf,"Drumpf is exactly the type that Jesus wouldve railed against. Christian Nationalism isnt Christianity. . . but hey, fascists gotta do that whole Orwell speak.",1,1
eng_d6dbe801006609a22d11f9b665fdf490,"Noones holding elections because theyve been under military occupation since the last one, but you dont want to pay attention to that because it distracts you from jerking off to dead brown babies",1,1
eng_d7293256d5f8f02f7b8ed21a3a908faf,"Oh MAGA,MAGA,MAGA, thou has mangled idleheaded thinking, about security clearance!",1,1
eng_d73907522f03c52dc2b27822371737b8,Israel is committing genocide in Gaza and the West Bank.,1,1
eng_d73d1e7330d16282d394840fd4a22c82,"More than 700.000 stinky terrorists settlers r living on stolen land. Thats an act of war itself, means military occupation, checkpoints fking w palestinians lives. Ergo Israel is the only one responsable of all the violente there. The ICJ has made it clear, get out then u can give moral lessons",1,1
eng_d74b5f157f9d0310f08a253e4416f9b2,Just look at the kinda lifestyle hasan currently lives. It is a complete mockery of socialism.,1,1
eng_d79e61dd8370046c5bcf8bcd52096274,The woke mob has decided to make Batman 3 hours long,1,1
eng_d845e6b7db9b546012645603e8e0a226,The context is that Israel is a settler colonial apartheid state.,1,1
eng_d8e443ccac4a644cfbcbfbe9b2469565,To MAFAL Make America Fascist At Last.,1,1
eng_d9b43692d64c287fff04d38f1cbb5086,"MSM calls the illegals, migrants or asylum seekers!",1,1
eng_da0963300a13fa583be1af902ab8dba5,"Yup. Misogyny, racism and xenophobia. Its what MAGA runs on and its really that simple.",1,1
eng_daca9bfee7e126fbd1ac4a9d1432997e,literally parroting extreme right wing takes you arent an anarchist you are a fascist,1,1
eng_dbbd397556ca2f48f0672c571ab408a3,"The left overusing ""fascism"" is the identical twin of the right overusing ""socialism"".",1,1
eng_dc15d9d56d6b3d9c97d1f8390ebeebed,"You left out armed guards, human shields and forced religion",1,1
eng_dcd16add0fc7e69f2a408404a49da2b7,Conclusion AfD and Zionism are deadly.,1,1
eng_dd2df5809127d2e1cc87a82660e99d27,They are panicking. The whole gender ideology tower is crumbling and they know it.,1,1
eng_dd949d49cd6c44aaf79885c1568bbd68,The formerly sane but now lunatic Professor Jeffrey Sachs says NATO expansion provoked Russia Media parrots govt narratives Diplomacy ignored by US Calls for peace now Israel runs US foreign policy Trump could save the republic Completely unhinged @URL,1,1
eng_def317406b5e0e0cce531263b7fd3420,Funny how Elon Musk talks about Deep state shit thats against him and then goes and does the same Deep state shit in other countries. So Indian forces fought against terrorists that had american weapons and Starlink equipment. STARLINK IS NOT AUTHORIZED FOR USE IN INDIA. So how did they get it,1,1
eng_df0ba4a12ba9d2cf3f9efb4999cd0e7f,"The other way around actually, the US uses American tax money to fund Israels Iron Dome, Free Healthcare, and Free University Education. Thats 3.8 billion dollars each year for nothing in return, really.",1,1
eng_e0c80108c01f15c4732d69131c3dad20,He targeted several swing statesits very obviously he well played to steal election for Joe Biden,1,1
eng_e12c77e5dbfa8c2ff7b74d81cb52a622,"Yup. Travel is the cure for xenophobia and racism, while education is the cure for fascism.",1,1
eng_e1b7a4f1665f702285d7145a88cd0349,Haartez presenting the truth about IsraeliWarCrimes highlights the obscene proIsrael slant of our mainstream media.,1,1
eng_e2034c61f75087f43595a6e1c0326e73,"Drinking the tearz of the race baiting fear mongering Liberals keeps me hydrated. Nobody cares about ur feelings, snowflake!!!!",1,1
eng_e2b25f425165eb346f76b12e1e9ab669,Blinken is the Butcher of Gaza. Blinken ButcherOfGaza Gaza Genocide,1,1
eng_e3c82fa9810981731760a05680ebcc97,Human shields sounds like a very Russian thing to do. Thats if Russia didnt do it on purpose.,1,1
eng_e53d424c16297505159c4ea783d41229,i forgot Trump doesnt care for Fox News. bye Fox News.,1,1
eng_e58f5f71d246b71530cba1f293095d94,The ethnic cleansing apologist wants to opine about how ethnic cleansing is bad. Thats some deep fucking irony.,1,1
eng_e5f986881da51d8621a38607c1883d92,WHY ISNT THIS A BIGGER STORY? The media lately ignored that Donald Trump secretly spoke with Vladimir Putin as many as SEVEN times since leaving office. The conversations coincided with Trump pressuring Republicans to block military aid to Ukraine. TRUMP IS A TRAITOR!!!,1,1
eng_e6c7c96f0224d4e58622f3a277a6ebd7,Oh also illegal immigration has decreased. But caravans and Haitians eating pets you know,1,1
eng_e73c8e5fc46b9bf2867bf32c8c4722d4,Ukraine invasion is the master plan hatched by them to start WW3 ?,1,1
eng_e79d5ab71a6fd492a39fdb4f44f59841,Terrorist TPLF used Tigrayans who as human shields on Nov 4! UnityForEthiopia UnityForEthiopia BeFairUNSC,1,1
eng_e808ee6d52d31a07c653cc0b1aa05212,Trumpism is the definition of LYING,1,1
eng_e95223c917821c440b47500c0dee982b,FCK CNN. I cant watch anymore!,1,1
eng_e95e0c31a06ae22498a8e4ca86b8d94d,The GOP are all about cruelty.,1,1
eng_ebf259a5fc88d9d8d38f7d2c4dd86220,Insurrection. should be in jail. Under Leavenworth. Thatd be good.,1,1
eng_ec358e99f5c45353ab5f9ef790adc605,Heard Kimmel eats Kamala Harris pussy,1,1
eng_ecb665152817a2630c4a668211de48fa,"free palestine, fuck the western colonialism and their beneficiaries enablers and supporters.",1,1
eng_ecfee934e42b0ab3ea33a57da76348ac,The only solution I can see now is forced deportation,1,1
eng_ee8b1ba642806b1172294237070e1d32,Wahhabi extremism meets offshore imposed Zionism.,1,1
eng_efa00277c2a9661572fe5e2ae2165154,Donald Trump as Neville Chamberlain. Pitiful.,1,1
eng_f00c2e7e75d7514b050bcfe58b19c67b,Hamas doesnt want peace and they use their own people as human shields.,1,1
eng_f0d6d8f3c5927a103fd7c4839a9a8e69,Yall are not social justice warriors youre internet bullies,1,1
eng_f1524dd0dbdf6f103ea408bd0b0d3eb4,Fuck that. Red states just need to secede,1,1
eng_f2f34816d6a26ab0941f49de167a95ef,"Stand by corruption, human shields, Vogue .. only misguided ppl use this flag.",1,1
eng_f31a2a6f52d6f639b50850735414e60e,NATO expansion while HIMARS pulverizing and burning the filthy skin off of fascists thank you Russia,1,1
eng_f33757b8589c6a9f892ef7cd42f0db7a,if you disagree with me youre a fascist!!!!! Has never read fascist theory,1,1
eng_f3c7891635bfdaff85621126d9be3cde,Gaetz Greenland imperialism Mattgaetz irrelevant hasbeen sexualpredator,1,1
eng_f40408e0285883f8252b18dfa34cb3a2,Putin first then Elon. Putin manipulating them both.,1,1
eng_f4585cb7c76a77b2ad0de142f494bd26,Where was that guy during the impeachment. Fuck you sir!,1,1
eng_f49280eb35b1bd0e501f133d2c339e21,They are in league with imperialism,1,1
eng_f4b50149d90945e30d0da880278f2a60,Back and rejuvenated and ready to help create the Bluewave! We must not let the Rethuglicans to chest their way into office!!,1,1
eng_f767d5f3f8254b874efaa0f151ce1138,What Are you NOT going 2fight back? Our Resistance Movement Or ANY Movement. Just fight for US. Fight 4 your COMMUNITY. Dont sit around wait to react To whats coming. Play OFFENSE. Just fucking FIGHT. My God. Step outside of yourself. then tell us AND THEM about it. LeGoGiRe,1,1
eng_f859046e5553b519528a2497533e5162,Multiculturalism does NOT work. Think pile of unwashed dirty dishes left in the sink.,1,1
eng_f89f4d90ca66e032c303fed00104edfc,Says the party of defund the police,1,1
eng_f8a3900dbe27683794b408babec6f354,Mike Pence is whiter than paper,1,1
eng_f94ff8ec73609190395b65ef5f6c39dc,Cawthorn Republicans go to coke fueled orgies Cawthorn Im Republicans,1,1
eng_f95434d7e15b2f0184c6a6c5736ddb7c,Everybody out hear bragging and arguing about who started the resistance movement that hasnt done anything... who fkn cares. Sitting around hashtagging things and collecting followers like baseball cards isnt resistance FuckTheirWallet ResistRevolt MakeThemAffraid DoSomething FarFarLeft,1,1
eng_f97621c62127822c7ec1de4196a4d091,"Azov cowards are desperates,they dont allow civilians to evacuate,because they will be annihilated without human shields.",1,1
eng_f9fe0ff421f58630040bc42dc798756f,Theres a humanitarian way to handle this migrant crisis. This is not the way. I hate that cruelty and hatred are the values many emulate in this country.,1,1
eng_fbb1c152b8c7ce10f1de7dbbbf66b8cb,Newsflash to these idiot politicians pushing the Gun Control BS. Criminals dont abide by Gun control laws,1,1
eng_fbd3d168a3e3496fd5ef450ec821a68a,MAGA arent conservatives. You are MAGA. MAGA are the ruination of America,1,1
eng_fbe64bd3e3654a092ed0675e885d5e2a,"Ceasefire ""IM SPEAKING!"" is not ""Ceasefire,"" but please cope harder. Surely THIS time the Democrats will learn from their mistakes, right?",1,1
eng_fc6874054283b933a2c2e04aec01894e,Donald Trump is a genocidal sociopath.,1,1
eng_ff133b4e178df42cda7150aa6cf2214f,This seems highly partisan election engineering. No one should want to open that Pandoras box. Lets make all gender surgery auto voter registration!,1,1
eng_ff953a036e8c03f306ed3315d39347d7,"Regretting that ""Defund the Police"" thing now?",1,1
eng_ff9e1752115c1f341b52ca6dadedbe71,"the dichotomy between red states and blue states should make any republican rethink they views. is anyone saying they feel in danger going to blue states? people of color and queer people arent safe in red states. mfs gripe with blue states is they cant call folks slurs, not they fear for they lives",1,1
