id,text,extreme_language_pred,extreme_language_gold
eng_81cfd0914aa209bcd30b20ee153d74b1,Thats because it was never about the inflation. It was always about the white supremacy and Christian nationalism.,1,1
eng_823aec4cebe46e2d62f01fbb76266e63,And yet Socialism with all the handouts is Still Socialism.,1,1
eng_82a4559879408aa2102ee9126caf4583,Stilettos save lives. Defund the police.,1,1
eng_82a7d6446f6b338740447d3da42fc201,"North Carolina Republicans just introduced House Bill 66, which would change the early voting period to just six days. Republicans continue to show time and time again that they dont give a shit about your right to vote.",1,1
eng_863a679b501ff1cf627a06bf5c4c9a75,Kamala Harris lost cause she retarded asf.,1,1
eng_87565962d029762a24f291b8c7ae5044, Is anyone gonna tell Orange Man that if Canada is the 51st state we dont need no border security?,1,1
eng_89a78712d647ae9e70f63135655e52c7,"Buybull quoting, traitor. Evil beyond imagination.",1,1
eng_8b592b4079af3a314aa8ccc0d97931bc,The far right extremist capitalist Republicans are turning into the National Socialist German Workers Party? Wow. Thats an impressive turn of events.,1,1
eng_8bc20aba21e50682fed50e4a56912171,Respect from Canada! Screw Donald Trump!,1,1
eng_8bf5fe4d5c650d506aac3122dca80ac4,"Cameron Kroetsch as per usual is completely full of sht and represents a very tiny amount of residents in his own ward. If hes not removed from the Hamilton Police Board entirely, residents of HamOnt have been failed. His Defund the Police buddies are equally full of sht and brain dead.",1,1
eng_8f1a268d1edb6580019442b6b0f94231,A moral abomination imposed by Israel on the Palestinians as an obvious act of collective punishment.,1,1
eng_8f711b7ef79219a2081eaf3d4a387999,"Israel has a place, just not as a Jewish apartheid state. The IDF needs to front up for its war crimes as well.",1,1
eng_8fa3a7604bbb00650bba7ed0e6b79617,i remember someone mocked me for sjw monstergirl propaganda but hey sjw monstergirl propaganda,1,1
eng_9007b0e09cc536e77ada13a618d1a62a,Idiotic capitalism now fuelled by Artificial Ignorance,1,1
eng_9026fde60ea92fb059883d2d2e254c4e,"Also when they use the word ""liberal agenda"" it actually means ""reality!""",1,1
eng_904a957b4d89fd5142ec332ba34754e9,"Russia wont kill civies its been proven video after video, stop using civilians as human shields !",1,1
eng_92c688d6c182da52cf942d2b6f25d24c,Articles of impeachment should be filed on ALL his illegal acts lest they become normalized. Take action Dems!,1,1
eng_93a27059f500e4956fb94de34a1bcd64,They want white nationalism terrorism to organize and gather power,1,1
eng_95def2e8c6b391c3b55b7c119011c204,"the average ""Australian"" resonates with Land theft ethnic cleansing and israel .. ask any indigenous person",1,1
eng_96de074c0b3dc9c07f3f21668ed843f1,WHAT HAPPENED TO DEPORTATION OF FASCISTS NAZIS?,1,1
eng_982e30f81657291f53d3e5432f4f1b3a,They gonna have to admit that they didnt care about policies it was the xenophobia that attracted them.,1,1
eng_9c7d0bcfcb3cc98327d5432ef62d07f7,Fascist countries ban apps. Fascist countries ban books. Fascist countries ban knowledge.,1,1
eng_9cb9b91f5b0fe3cac35845aa0313d64c,"And illegal immigration is destroying the UK, but you have the gall to call out America? Pot Meet Kettle",1,1
eng_9cdcc714db8caae5b64d23fb8c139482,"As the radical left always said, ITS A PRIVATE COMPANY.",1,1
eng_9d1068854c99f50255c314ffd04d4303,He will scorch the earth in order to convince people that the January 6th insurrection was a patriotic act done in his honor.,1,1
eng_9dd57c7e54e24a9a61e01f585134e0d3,"US Nazis, Syrian Nazis, ZioNazi Nazis, Ukrainian Nazis, German Nazis. It looks as though in WW111 we will be on thew side of the Nazis.",1,1
eng_9e48c8ebe9e9e48e757342bde61c4415,"And nothing at all is said about Ukrainian NAZIS or the RUSSIAN SPEAKERS! S REALLY, THEY HAVE NO IDEA WHAT THEY ARE MURDERING, DESTROYING, OR TRYING TO CLAIM LAND FOR!",1,1
eng_9ebfedb69adbe4ea867a8336d06cf84d,republicans jerking off to cringe ass redwave just sound like theyre talking abt someones period,1,1
eng_a0d21ea6a9b9f94776f805bdbc947dad,"Lets take back 25, Fuck Farage, Fuck Trump, Fuck Musk. Bring on WOKE and Socialism. Kindness and Love, Oh and Fuck Israel.",1,1
eng_a192c0f847fc1e0f06534b07e8533161,Basically the leftist narrative always conveniently leaves out that 1 there was a war in 1947. 2_ The war happened because the entire arab world did not accept peaceful coexistence with a jewish state. Fuck around and find out. Wars often create refugees.,1,1
eng_a2baa6e3c6c9c7acd191a4637b469249,Remember Mike Pence spoke up 4 years ago and for it they tried to hang him. Maga is holding the GOP hostage,1,1
eng_a332247d3962ef02bd3b3471d023151c,He is such a lair and always share fake news.,1,1
eng_a35290c4f98a21a894ca37651a7497ec,Israel is an illegal apartheid state guilty of countless war crimes including illegal occupation. This isnt controversial. Its a statement of fact.,1,1
eng_a3ba912b133d239882514eee11732c63,Open borders housing crisis go figure.,1,1
eng_a3e14d43bfae3b74a2f7311509fd9db2,"Projection ""Destroy the only Jewish state"" Meanwhile there are a dozen of failed Arab states Silly nazi",1,1
eng_a52de42204e6a09947577aa385087927,"Also it is ok that Israel will condemn your for loving the Islamic resistance movement, and you deserve condemnation for this.",1,1
eng_a5b4ead7b17554aacc2a56d817b41b87,Early voting and lying about his health,1,1
eng_a65eff5d914f924f9cab9c64a9e6168a,The process is the punishment. Election interference!,1,1
eng_a7205dbc59958f33259e52005cbd5fb7,Not surprised idol Orban will NOT allow military aid to pass through Hungary Orban is a coward,1,1
eng_a8f09fa1835578fd0a0e631b3e73439f,"It is not that Mike Pence aggressively cherishes his own butt, its that Mike Pence idiotically abuses fruitflies during choir.",1,1
eng_aa85a787fac2af36752bf54307716ab6,Trumpism stole my family and friends.,1,1
eng_aa9b9a2bb1c4c8b45423d7e1bd351a3f,"Surprise!! Surprise!! Even conspiracy calls against the Deep State cannot help you when you do stupid, legal and traitor activities deepstate greatreporting trump convict shouldbeinprison",1,1
eng_aae449d79c94a45c846ddf79910e5600,"Like to see all blue states make that move, red states would be propery of mexico in 3 years.",1,1
eng_acb43b72d81fbe85ae90b5e9433bd710,Or voting for a fascist.,1,1
eng_ad056293de1df7b8d6bb94f9dc5d8a68,"NBC News thinks Latino Asylum seekers are ""trash.""",1,1
eng_aebe842d738bbf97d98b3d1fc9a22ade,"Open borders are completely the result of democrat policies, thats why ""build the wall"" is such a divisive thing as thats what Trump wanted.",1,1
eng_afcc1c902261007751d70755487ef9fe,Twitters election interference team is actively silencing free speech again.,1,1
eng_b0cd3d5a062ed504c5de771950d448cc,democrats should filibuster every nominee until 2029. and House democrats should be bringing impeachment charges every week.,1,1
eng_b4a4b86345ee06b63daef63788752db0,Religious parties have always been friends of imperialism,1,1
eng_b4c949ba267ea06f83760ed5d9a6b85c,NRA Killing American Kids for Profit,1,1
eng_b661f45d99b447f48e1c3339da1d887b,BS and brought to you by the radical left!,1,1
eng_b7ef0a5d9fc4c2bf3a5d3a1414a291cf,does anyone else read extreme right wingevangelical propaganda for fun or just me ?,1,1
eng_b87079d304e1e453b8f21d682a7d58d1,Well the thing is that they arent left alone pal its ethnic cleansing,1,1
eng_b9c8d997d5e8c0f300124107bfa728e7,"Israel is an apartheid state officially, which means any retaliation or attack against an apartheid state should be praised.",1,1
eng_bb116667d4268d334ab3bae4bae7c510,deep state troll lying deep state troll,1,1
eng_bb6b2606deb06541c6f035101b19c137,"Breitbart ""exclusive"". Youre such a clown.",1,1
eng_bc3b422451990525e99142f7cca445b6,Now onto the election fraud in your state.,1,1
eng_bcc3d3896ee3ed2d31d33c1c9246c0da,Lionel loves Zionism too. Trump Cultist.,1,1
eng_bd079ccb6d2a54da2bfc47336f5fd8bc,Plz there is happening an ethnic cleansing in Asf. StopHazaraGenocide,1,1
eng_bdcdd0557deaa894d3d562e34f0273b8,Hes already a failure and he hasnt taken office yet. Grocery pricesFail. Russian AggressionFail. Cabinet PicksFail. Human BeingFail. He fails bigly!,1,1
eng_be4518394e02fcc6ccf23dac2c426b96,"Its called 250,000,000.00. And a rigged election.",1,1
eng_be9febcbe0e1d336e18dd42394cc8e46,Lights the blue states on fire with planes and fires and decimates the govt and completed the coup,1,1
eng_bf6f1118475a18a32dac69e291de9053,The TrumpPutin propaganda machine is very effective.,1,1
eng_bfcc7bcd4ef1a3db98bc131af9c08ae9,Oscar said xenophobia has no place in EC and wena youre saying we shouldnt listen to him. Isnt that being pro xenophobia??,1,1
eng_c2885cd28cccaf968ba7b7a59f8e42ee,GENOCIDE is not selfdefence. 437 days of Racist mass murder Ethnic cleansing GENOCIDE.,1,1
eng_c6da4f8e280721a3c7478657cb16c1ff,What will the woke mob come for next? Dog Cum?!?!?,1,1
eng_c7513cf078e6c3fb091d250197a6c4e2,"Most Waffle Houses are located in ""RED"" states. I hope MAGA enjoys the lowering of egg prices.",1,1
eng_cb5a8d3378f78a13c01fad17cf9e3e96,Radical gender ideology is destroying womens sports.,1,1
eng_cd05fa0b5ab1c36ae997e790b28fbf3b,i love living in a fascist autocracy,1,1
eng_cd30098709e19bae95d16d8fdeb97030,Who the fuck is kamala harris,1,1
eng_cde29b5c94a105668e3ee750125259aa,Fuck people who oppose the Second Amendment,1,1
eng_cf0cac06b18f98e1ebe37811f77b6b48,"You dont know what genocide is, I guess. War is not genocide. DF.. is Ukraine committing genocide?",1,1
eng_cf2e7d0bcd944eaf559d2ca6710bffeb,Ahhh so now youre antiimmigration? Oh..thats right..youre just ok with illegal immigration,1,1
eng_cf840005e1cd7563d09ee4c2578dcb33,A radical left wing negrowho will only side with the demoncrats!,1,1
eng_cf9ad9342d2ccfa4094a41dd820138ef,"just having a little lighthearted fun, chosen ahole style ""Jewish settler opens fire at Palestinian schools in West Bank""",1,1
eng_d1f5486314d6f63c9bad53a60ebefa16,"Genocide, Apartheid, ethnic cleansing. Israel is a crime",1,1
eng_d31615857fdde99581df7d94364de699,Go to democrats and sabotage democrats. c,1,1
eng_d3c043ae73d3516fbb2549a575053903,"The radical left is at it again. Same playbook 1. They accuse anyone who says illegal votes are being counted of being a far right wing conspiracy theorist. 2. It turns out to be happening... 3. They AGREE its happening, but now thats actually GOOD!! 4. They use lawfare",1,1
eng_d49683251fcb1fc627abfa4b8acea95f,"Hot take Theyve always been fascist, now theyre just openly fascist.",1,1
eng_d4f08c009aad0860f4289c11fa1f6dd4,So you have no issue with ethnic cleansing?,1,1
eng_d4f8af60b8d3c00f440710e9fd07f87c,Your entire cause is supporting US propaganda probably in support of another coup attempt.,1,1
eng_d59cf7395f7409006b8e6bfd51991d1f,who remembers proper guacamole? the woke mob has made them remove the flavour,1,1
eng_d5f3c8b1c027e3fec93b864057866add,Even with extra votes from The Villages Trump still couldnt beat Joe maga trump JoeBiden voterfraud,1,1
eng_d64ce581999394ad8671158997d519e2,Fascist oligarchs now control the USA,1,1
eng_d6786e7dda1aa3ff0542c40c45bc8dcf,"Drumpf is exactly the type that Jesus wouldve railed against. Christian Nationalism isnt Christianity. . . but hey, fascists gotta do that whole Orwell speak.",1,1
eng_d6dbe801006609a22d11f9b665fdf490,"Noones holding elections because theyve been under military occupation since the last one, but you dont want to pay attention to that because it distracts you from jerking off to dead brown babies",1,1
eng_d7293256d5f8f02f7b8ed21a3a908faf,"Oh MAGA,MAGA,MAGA, thou has mangled idleheaded thinking, about security clearance!",1,1
eng_d73d1e7330d16282d394840fd4a22c82,"More than 700.000 stinky terrorists settlers r living on stolen land. Thats an act of war itself, means military occupation, checkpoints fking w palestinians lives. Ergo Israel is the only one responsable of all the violente there. The ICJ has made it clear, get out then u can give moral lessons",1,1
eng_d79e61dd8370046c5bcf8bcd52096274,The woke mob has decided to make Batman 3 hours long,1,1
eng_d845e6b7db9b546012645603e8e0a226,The context is that Israel is a settler colonial apartheid state.,1,1
eng_d8e443ccac4a644cfbcbfbe9b2469565,To MAFAL Make America Fascist At Last.,1,1
eng_d9b43692d64c287fff04d38f1cbb5086,"MSM calls the illegals, migrants or asylum seekers!",1,1
eng_daca9bfee7e126fbd1ac4a9d1432997e,literally parroting extreme right wing takes you arent an anarchist you are a fascist,1,1
eng_dbc4491533953a69ea6220a77596b603,"F CNN, and F this guy specifically",1,1
eng_dc15d9d56d6b3d9c97d1f8390ebeebed,"You left out armed guards, human shields and forced religion",1,1
eng_dcd16add0fc7e69f2a408404a49da2b7,Conclusion AfD and Zionism are deadly.,1,1
eng_dd949d49cd6c44aaf79885c1568bbd68,The formerly sane but now lunatic Professor Jeffrey Sachs says NATO expansion provoked Russia Media parrots govt narratives Diplomacy ignored by US Calls for peace now Israel runs US foreign policy Trump could save the republic Completely unhinged @URL,1,1
eng_def317406b5e0e0cce531263b7fd3420,Funny how Elon Musk talks about Deep state shit thats against him and then goes and does the same Deep state shit in other countries. So Indian forces fought against terrorists that had american weapons and Starlink equipment. STARLINK IS NOT AUTHORIZED FOR USE IN INDIA. So how did they get it,1,1
eng_df0ba4a12ba9d2cf3f9efb4999cd0e7f,"The other way around actually, the US uses American tax money to fund Israels Iron Dome, Free Healthcare, and Free University Education. Thats 3.8 billion dollars each year for nothing in return, really.",1,1
eng_e1b7a4f1665f702285d7145a88cd0349,Haartez presenting the truth about IsraeliWarCrimes highlights the obscene proIsrael slant of our mainstream media.,1,1
eng_e2034c61f75087f43595a6e1c0326e73,"Drinking the tearz of the race baiting fear mongering Liberals keeps me hydrated. Nobody cares about ur feelings, snowflake!!!!",1,1
eng_e2b25f425165eb346f76b12e1e9ab669,Blinken is the Butcher of Gaza. Blinken ButcherOfGaza Gaza Genocide,1,1
eng_e3c82fa9810981731760a05680ebcc97,Human shields sounds like a very Russian thing to do. Thats if Russia didnt do it on purpose.,1,1
eng_e5f986881da51d8621a38607c1883d92,WHY ISNT THIS A BIGGER STORY? The media lately ignored that Donald Trump secretly spoke with Vladimir Putin as many as SEVEN times since leaving office. The conversations coincided with Trump pressuring Republicans to block military aid to Ukraine. TRUMP IS A TRAITOR!!!,1,1
eng_e73c8e5fc46b9bf2867bf32c8c4722d4,Ukraine invasion is the master plan hatched by them to start WW3 ?,1,1
eng_e79d5ab71a6fd492a39fdb4f44f59841,Terrorist TPLF used Tigrayans who as human shields on Nov 4! UnityForEthiopia UnityForEthiopia BeFairUNSC,1,1
eng_e7b18920ec1cd2e33f0bccd57c4d131a,Can the blue states become a province of,1,1
eng_e95223c917821c440b47500c0dee982b,FCK CNN. I cant watch anymore!,1,1
eng_e95e0c31a06ae22498a8e4ca86b8d94d,The GOP are all about cruelty.,1,1
eng_ec358e99f5c45353ab5f9ef790adc605,Heard Kimmel eats Kamala Harris pussy,1,1
eng_ecb665152817a2630c4a668211de48fa,"free palestine, fuck the western colonialism and their beneficiaries enablers and supporters.",1,1
eng_ecfee934e42b0ab3ea33a57da76348ac,The only solution I can see now is forced deportation,1,1
eng_ee8b1ba642806b1172294237070e1d32,Wahhabi extremism meets offshore imposed Zionism.,1,1
eng_f0d6d8f3c5927a103fd7c4839a9a8e69,Yall are not social justice warriors youre internet bullies,1,1
eng_f1524dd0dbdf6f103ea408bd0b0d3eb4,Fuck that. Red states just need to secede,1,1
eng_f2f34816d6a26ab0941f49de167a95ef,"Stand by corruption, human shields, Vogue .. only misguided ppl use this flag.",1,1
eng_f31a2a6f52d6f639b50850735414e60e,NATO expansion while HIMARS pulverizing and burning the filthy skin off of fascists thank you Russia,1,1
eng_f33757b8589c6a9f892ef7cd42f0db7a,if you disagree with me youre a fascist!!!!! Has never read fascist theory,1,1
eng_f4585cb7c76a77b2ad0de142f494bd26,Where was that guy during the impeachment. Fuck you sir!,1,1
eng_f767d5f3f8254b874efaa0f151ce1138,What Are you NOT going 2fight back? Our Resistance Movement Or ANY Movement. Just fight for US. Fight 4 your COMMUNITY. Dont sit around wait to react To whats coming. Play OFFENSE. Just fucking FIGHT. My God. Step outside of yourself. then tell us AND THEM about it. LeGoGiRe,1,1
eng_f81c4ff16fb4b539d9d0ae300a202a11,So covid 19 was a scam after all Because Ukraine invasion have silenced it What a world,1,1
eng_f859046e5553b519528a2497533e5162,Multiculturalism does NOT work. Think pile of unwashed dirty dishes left in the sink.,1,1
eng_f94ff8ec73609190395b65ef5f6c39dc,Cawthorn Republicans go to coke fueled orgies Cawthorn Im Republicans,1,1
eng_f95434d7e15b2f0184c6a6c5736ddb7c,Everybody out hear bragging and arguing about who started the resistance movement that hasnt done anything... who fkn cares. Sitting around hashtagging things and collecting followers like baseball cards isnt resistance FuckTheirWallet ResistRevolt MakeThemAffraid DoSomething FarFarLeft,1,1
eng_f97621c62127822c7ec1de4196a4d091,"Azov cowards are desperates,they dont allow civilians to evacuate,because they will be annihilated without human shields.",1,1
eng_f9fe0ff421f58630040bc42dc798756f,Theres a humanitarian way to handle this migrant crisis. This is not the way. I hate that cruelty and hatred are the values many emulate in this country.,1,1
eng_fbb1c152b8c7ce10f1de7dbbbf66b8cb,Newsflash to these idiot politicians pushing the Gun Control BS. Criminals dont abide by Gun control laws,1,1
eng_fbd3d168a3e3496fd5ef450ec821a68a,MAGA arent conservatives. You are MAGA. MAGA are the ruination of America,1,1
eng_fc6874054283b933a2c2e04aec01894e,Donald Trump is a genocidal sociopath.,1,1
eng_ff133b4e178df42cda7150aa6cf2214f,This seems highly partisan election engineering. No one should want to open that Pandoras box. Lets make all gender surgery auto voter registration!,1,1
eng_ff9e1752115c1f341b52ca6dadedbe71,"the dichotomy between red states and blue states should make any republican rethink they views. is anyone saying they feel in danger going to blue states? people of color and queer people arent safe in red states. mfs gripe with blue states is they cant call folks slurs, not they fear for they lives",1,1
