id,text,political_pred,political_gold
fas_c997259ed964e93c4ec2762262188a27,مجلس خبرگانو قبول ندارم متاسفانه,1,1
fas_cb4111ac9964e033a6d85c82510f11c8,دوره همونی که دور دوم رقیبش ۱۸ ملیون رای اورد نه برجام پاره شده بود نه تورم ۵۰ درصدی هنوز رو شده بود,1,1
fas_cc6575493e51743dec88d4aa8f0e6793,بخاطر حجاب 😶😶😶 البته معلوم بود... بخاطر دزدی و کلاهبرداری و اینجور چیزا که کسی تو ج.ا بازخواست نمیشه...,1,1
fas_cc678cb33217a699c567117b85c0798a,خلاصه مشروطه خواهان ضدمشروطه و طرفدار قدرت مطلقه ندیده بودیم که زیارت شد! -اتاق را حزب مشروطه راه انداخته بود.,1,1
fas_ce683f58ddd4f64a7ec1e3a76864f827,چه قانون عجیبی. هر روز چیز عجیب می‌شنویم از امریکا.,1,1
fas_cea3779e19caad5f37fa48a6bea96663,خاک بر سر اونی که رو لباس بچه های تیم ملی اونم تو منطقه ی خلیج فارس اینو چاپ نکرده,1,1
fas_ced9c24b34fa108635c911803879801f,بعدشم ، امیر نادری فیلمای قبل انقلابش همه ی زن ها بی حجاب بودن اگه سازدهنی و دونده هم همینطوره پس تلویزیون جمهوری اسلامی چطوری نشون داده؟!,1,1
fas_cf3c0450053109dcb00cdc1a0e9e90e6,منم مشروطه خواهم ولی الان وقت یارکشی نیست،ما همه باهمیم,1,1
fas_cfb7dcb026dcdc29cc016bf6b52b6cfb,مستند که نه ولی کتاب کتاب هدف ها و مبارزه زن ایرانی از انقلاب مشروطه تا سلطنت پهلوی تا حد خوبی کاور میکنه.,1,1
fas_cfd9c2326df588306856712500b01a81,برای اینکه هر کس تلاش میکند به نتیجه برسد نه کسانی که از رانت و سهمیه استفاده میکنند و به بدنه ی قدرت وصل هستند.,1,1
fas_cfdb304c26522d069ef8a755d61f4027,ولی برای خمینی که زرتش غمسور شد بعد از 33 سال اومدن گفتن احتمال ترور بیولوژیکی مطرحه!,1,1
fas_cfe8be4b4f45d5dc934bb8a639534a15,مصادره کردن هر جنبش مردی به نام خودشم به پرونده رذالت‌هاش اضافه کنید,1,1
fas_d02e61b10a3dd6de04870cfa5da985dc,سلطنت مشروطه و پادشاهی با سلطنت مطلقه فرق داره.  در جریانید؟,1,1
fas_d02e9acb4af0e567b90c5357cafba20a,شما در مورد شعور مردم چی فکر می کردید که فاجعه برجام را فتح الفتوح جا می زدید؟؟,1,1
fas_d0603f7c1101974dd391c834d9458330,نتانیاهو در اینستا ،ترامپ را آنفالو کرد    نکند بخت النصر باشد ،یا شاید مکری باشد,1,1
fas_d08e52eb387334b101028d8f95f5fa22,این قانون رو نمیشه در نظام پادشاهی مشروطه بنویسم ؟ حتما بایستی جمهوری باشه ؟,1,1
fas_d2235b90028700119a585b844fff310e,گلریزون نکردین که🤣دانشجو پولش کجا بود دلار بخره.نزدیکه عیده دارن رضایت ملی گدایی میکنن,1,1
fas_d2cadf1fd9e7df50bd5a4fb98ec660a8,یکی از روش‌های پیدا کردن مشخصات و نشانی سوژه‌های ترور اسراییل.,1,1
fas_d35bb73c253e26ca0a31dc819ae5c2a4,تا جایی که من فهمیدم قانون متوقف نشده. قانون حجاب تصویب شده و سر جاشه. ولی شورای امنیت ملی مجلس به مجلس اعلام کرده که فعلا دستور اجراش رو به دولت ابلاغ نکنن,1,1
fas_d3601d664bfe0101a34ef131a4050c98,الان ترامپ هنوز تو مرحله نوموخوام، قهلمه,1,1
fas_d3aed6efe4dfc5d0b3fd6e9996daf1fb,حالا چرا اینقدر براشفتید از پیشنهاد رفراندوم ؟؟این خواسته همه مردم ایران ..!!,1,1
fas_d3d78cdecda3c854e4e5401f7e2b69d2,برای سفر ترامپ به ایران  #مهسا_امینی,1,1
fas_d3f22e0cf4202ae56100a22d6aaf6e81,اول انقلاب تعداد زیادی خانه مصادره شده بود، یعنی 1 دونه خونه نبود که بره توش؟!!!,1,1
fas_d40ddefd0aef6b5d099dd08a9b5e4c79,آخ آخ فناوری گونی حسابی ترس انداخته به جونتون از زم که بیشتر محافظ ندارید بالاخره سراغ شما ها هم میان گونی تو را میخواند,1,1
fas_d451f4dbcc6910fa68c843cbde21982d,مصادره خون ملت ایران تاسط ایادی رسانه ای سلطنت طلب_مجاهد خلق و کمونیست و تجزیه طلب  اوج رزالت است,1,1
fas_d50303984d6932da6f52ba4667523216,آزادی بیان فقط موقعی معنی داره که همراه موج شون باشی وگرنه تو یک جنایتکار جاهل غارنشین بی فرهنگ هستی,1,1
fas_d58f1a4ac57523154988b68e2d284529,تنها مشکل حرفتون اینه که آزادی دانشجو رو گذاشتید هدف، من میگم باید خیلی بزرگ‌تر به قضیه نگاه کنیم.,1,1
fas_d59deb74a7b3e16e5422ed601e4de771,تا کی میخوای منتظر باشی؟ هر وقت قانون اساسی اصلاح شد و رفراندوم برگزار شد اقتصاد هم بهبود پیدا میکنه,1,1
fas_d5ba0ad14f3caec59735d31c9e63b37c,ممنون از ترامپ عزیز که اشک این الدنگ دیکتاتور را درآورد,1,1
fas_d65be6611b80acb85b4c78c3e285f81e,الان به اندازه کافی ترسیدید یا اون 30 میلیون عم از حسابمون مصادره کنن؟؟,1,1
fas_d6698ba31b190741f640dec25ab8a7c7,در قانون مشروطه بعداز فوت شاه یا ملکه ابتدا در مجلس میگویند زنده باد شاه همان,1,1
fas_d67487596472c0437ace2a659b06318c,برای اعدام های فله ای تون در دهه ۶۰  #مهسا_امینی,1,1
fas_d7236f54f741c2319d9fa4a66399be83,برای برادرم کە در خارج از مرزهای ایران ترور کردین و برادر دیگرم کە سالها زندانی و شکنجە کردین   #مهسا__امینی,1,1
fas_d7b6aafe8789b48f77d9a41149723433,تازه مگه اینا با هشتگ انقلاب نکرده بودن چرا دوباره فرگشت کردن به رفراندوم👊😂,1,1
fas_d7d37e52cd000ec5e164af27371527fd,قانون مهریه اصلاح بشه نصف از وکیلها بیکار میشن. به مهریه که میرسن هی میگن قانون شرعه,1,1
fas_d7ff037bba1f13a528c07e8df2e13984,خاندان پهلوی یعنی بهروز_وثوقی (مطابق مصاحبه‌ی مرحوم محمدعلی فردین) و نیز گوگوش -که خواننده‌ی محبوب همیشگی دربار و به روایتی معشوقه‌ی محمّدرضا پهلوی بوده- یک تجاوز وقیحانه‌ی بی‌سابقه است به سبک زندگی اسلامی-ایرانی و به تمدّن ایرانی؛ علیخانی و تیمش از هیچ لحظه‌ای نخواهند گذشت جهت تبدیل خطوط قرمزی نظیر,1,1
fas_d83259ba0603f109404ca65267404d0d,یا اون صحبتای ترامپ که می گفت با دوستاش سرمایه گذاری کرده بوده قبل انقلاب و.....,1,1
fas_d872a852b2e6627a634d679d2c00b7de,ایتها را اعدام کنیم ولی تا ریشه کار رانت ونابود قانون برای قانون حل نشه وضع همین,1,1
fas_d90688f38f28b286f74bff75bd22887a,من نمیفهمم مگه سوسیال دموکرات بودن یا ملی گرا بودن نوعی از حکومته که بخواد تو یه نظر سنجی با مشروطه خواهی باشه؟,1,1
fas_d96d746326c4e7d31c66f362d23176f9,همون اعدام خوبه تمام میشه میره,1,1
fas_da937cb05981e9ea5107eaf15ea4c699,هیچوقت با اینایی که ننه هاشون تو گشت ارشاد کار میکنن دعوا نکنید,1,1
fas_db4511da726bf18da9217c8b11616dc1,موساد دوباره وسط پایتخت روز روشن یکی رو ترور کرد این کونده پرو ها باز میگن ما امنیت داریم,1,1
fas_dbb46cde3f012381ca91665dcc0fa923,یارو برگشت یکاره گفت مشروطه اتفاق افتاد چون مردم شاه مقتدرتر میخواستن. کرک و پر حسام سلامت ریخت :)),1,1
fas_dd99f1a501b4346f38ba162b4eb95305,بشین تا اعدامش کنن😏😏😏 مگه سلطان سکه و سلطان قیر رو اعدام کردن؟!مگه شهرام جزایری و بابک زنجانی و متهم چای دبش و کاظم صدیقی و سردار حاجی زاده رو اعدام کردن؟!مگه یاسین رامین رو اعدام کردن؟!تازه میارنشون تلویزیون باهاشون مصاحبه هم می‌کنن!,1,1
fas_ddfc8687f8e1fb23deca74c5ce44d833,تشدید روند صدور احکام اعدام در جمهوری اسلامی؛ ادامه بلاتکلیفی متهمان بچه‌‌های اکباتان,1,1
fas_de4cda5d60e8a896d7699c8b16f37915,ترامپ هی میگفت جو خواب آلوده اما کسی گوش نکرد. تو این مدت فقط وقتِ آمریکا و مارو گرفت و گندزد به زمین.,1,1
fas_de56e372630f0e70c967010734c73c46,حاجی مواظب خودت باش چونکه ممکنه تو توی لیست ترور باشی و بخان مثل نادر بکشنت.,1,1
fas_dedb8269b94e9c650ba2d14350149779,ای جانم آقو جزو فیوریتهای من بودید و هستید ولی نمیدونم چرا فکر کردم مشروطه خواه نیستید,1,1
fas_deebb8d82ad338f23c61439e0d0da1fa,#مطهره_گونه‌ای آزاد شد و پس آزادی بلافاصله کشف حجاب هم کرد ... شجاعت این دختر ستودنی ست ...,1,1
fas_df56145759f6c66142eea28ea1edf967,آرای نخبه ها همیشه آلوده به رانت و فساد بوده,1,1
fas_dffac03638d500bc5054c7146e2a5529,محموله‌ها باید گرفته شن و مصادره شن به افغانستان و یمن و کشورهای به تاراج رفته خاورمیانه ...,1,1
fas_e0167a6ec3b20d1b1d677763c59b176d,تو انسان نیستی که فهم داشته باشی درک نمیکنی اگه همسر و فرزندتو میکشتن بازم جلوشون خم و راست میشدی رانت خور عوضی آشغال پست,1,1
fas_e08c6d47a212ba3fa662a88ff1659d3e,حجاب سمبل دوران برده‌داریست. زمانیکه زنان برده‌ی مردان بودند. حجاب را باید با آزادی بیان و نقد سنت‌های کهنه، منسوخ کرد.,1,1
fas_e0abe12357bbd97b0e42298f083858f3,به اموال عمومی آسیب نزنید ون های گشت ارشاد اموال عمومی محسوب نمی شه  اونا رو با کارکنانش آتیش بزنید,1,1
fas_e0cc8d6ce3343dd5bfe5b427cd0edfd2,انفجار یا ترور هدفمند در یک برج مسکونی در بزرگراه همدانی تهران، حوالی دریاچه چیتگر، منطقه ۲۲ با ۲۳ امتیاز و ۰ نظر فرستاده شده در بالاچه سیاسی,1,1
fas_e0ce9dd5463e4118d4f2c55a2448b8a7,بله راست میگین، حتی موشکهامون هم فتوشاپن! میگی نه از اربابت ترامپ بپرس!,1,1
fas_e163916e50700776e65dc3578bef987d,تحلیل خیابونی و دیمی: این فشار جدید حکومت روی مسئله حجاب نشون می‌ده دارند پنهانی و به کمک روسیه با امریکا مذاکره می‌کنند.,1,1
fas_e1797ae773ecc17c142d6a73ea0ca7d8,ما فریاد میزنیم شما مصادره میکنین .,1,1
fas_e27478d1162483fa56d05e22cafe6812,معلومه خودشون نمیرن، مگه سیاستمدارا انگلیس میذارن؟ یه ترامپ خاست کاری کنه دیدی چه سیرکی را انداختن تو کنگره، بقیه‌هم عرعر,1,1
fas_e2fdf583d467012c897fb8fdc02c6554,ولی درست کمپین، اعتراض به نوع برخورد ماموران گشت ارشاد بود، نه ماهیت خود گشت ارشاد,1,1
fas_e3378e978d8473654bfb72a12c0b40ca,با این وضعیت اینترنت و سیاست‌های کثیفی که در پیشه است برانداز شدن که هیچ کارمان به محاربه نرسه خیلیه,1,1
fas_e3a5dcb9f486f50446ae12c15d12b070,گه توقبر همتون با برجام تخمیتون که عمرمون تلف شد,1,1
fas_e412413c6f6960b05b9b5a295e2a81fa,چند دقیقه اینترنت ملی شد کلا داشتم دیونه میشدم,1,1
fas_e48873e06bb0c1bb9cb2cabd61477c6c,در این فرایند مردم هیچ محلی از اعراب ندارند اما برجام در مجموع به نفع مردم خواهد بود,1,1
fas_e53e82bcd51940d4bbdf83ba2059ce6b,والا ما که مردم ایرانیم از اعدام جنایتکاران پشتیبانی می‌کنیم.,1,1
fas_e54f0101b9a04f09054b2c47727799da,رژیم صهیونیستی در عملیات‌های ترور هدفمند خود از سیستم‌های پیشرفته هوش مصنوعی مانند لاوندر (lavender) برای شناسایی و حذف مقامات نظامی و دانشمندان استفاده می‌کند. این سیستم‌ها با تحلیل حجم بالایی از داده‌ها و شناسایی روابط بین افراد، دقت عملیات‌های ترور را به میزان قابل توجهی افزایش…,1,1
fas_e5bba64febdb87509a2b56de2191d760,برای حمله شیراز، گردن‌های بسیار برای اعدام و سیناریوسازی در محبس دارند.,1,1
fas_e62de4232467075e2c3b2cef3e7ed45d,برادران حوزه خلیج فارس زحمتشو کشیدن,1,1
fas_e63b1a4dcef006dd82aa52d3eabd1bd7,دونالد ترامپ کی‌یف را مسئول تداوم جنگ در اوکراین دانست,1,1
fas_e67901f86e589f929d60cf4bd4497619,زن اول ترامپ: خو ب ما چه 😐,1,1
fas_e707a54fe59af435434c30087966f34a,وقتی که بزرگراه در قلب پایتخت به نام نواب صفوی می‌کنین، محمد عبد خدایی و انیس نقاش میارین توی رسانه و با پلشتی از نحوه ترور صحبت می‌کنن، وزیر امور خارجه‌تون میره استقبال تروریست‌ها و … ترور مشکلی نداره!! بی‌شرم‌ها، شما دورترین و بی‌صلاحیت‌ترین آدم‌ها برای محکوم کردن ترور هستید.,1,1
fas_e78d2d669b3f13e972521c02cb2652c9,به معنی برتری وطن پرستان بر چپ های افراطی،کمونیست ها اصلاح طلبان و قرار گرفتن مبارزه در مسیر درست تا رفراندوم و رای واقعی مردم ...,1,1
fas_e81406e46aeb7e1fb3b704af767450a7,آخوند بايد گم بشه . لعن ونفرين برتمام اركان نظام مقدس سرتا ته ترور و جنايت و فساد و دزدي و اختلاس #گشت_کشتار #مهسا_امینی,1,1
fas_e85f3e30369cb325455191fb77b9ac55,و البته پرزیدنت ترامپ غذای مدارس رو شنیدم برای همه رایگان کرد.,1,1
fas_e984d469d4a1d6b9d4fe8ad4f63dd435,ارزشیها معمولا در چنین مواقعی دموکرات و حامی آزادی بیان میشن,1,1
fas_ea7583c9a8831662a5d886467b32f375,آمریکا پشت تایوان رو هم مثل اوکراین خالی کرد  یکی به ملت تایوان بگه بجای استقلال دنبال پرسپولیس باشن  جنگ_جهانی_آخر,1,1
fas_eafad19a9f15b50dad9e2daee6221ecb,اونایی که آزادی، احترام، عدالت، مبارزه با رانت نمیخوان خوب پاشن از ایران برن,1,1
fas_eb514284d5c6ecc2184bbcbf970caf5a,رفراندوم هرگز فقط سرنگونی نظام آخوندی,1,1
fas_ebb6ca3cf19aa84ac7c16c5660fa1c85,مسیح علینژاد فعلا دستور تسخیر سفارت ایران تو کشورای مختلف رو بده نمیخواد اینکارارو بکنه,1,1
fas_ec1a64604fa961afec83785c64c6250b,خب دزدیده شده. خمینی در نوفل لوشاتو از ولایت فقیه عبور کرد و وعده جمهوری فرانسه را به مردم داد. مگر همین الآن هر حرکتی توی ایران اتفاق می افتد عده ای حاضر و آماده نیستند که فوری آن را به نام خود مصادره کرده و بر امواج انقلاب سوار شوند؟ این دزدی انگار رفته توی ژنِ برخی.,1,1
fas_ec8e71ea4ecb646037dec4bc91a4de66,در هر نقطه ای با این شکل و شمایل از خودروها مواجه شدین مراتب را سریعا به جامعه اطلاعاتی اطلاع دهید! این خودروها توسط عناصر نفوذی و خرابکار به عنوان خودرو حمل پهپاد بکار گرفته می شود,1,1
fas_ec9a468b96a4ad63a1754b366c0eb83d,قانون خاصی نیست. یک صندلی خالی میشه و باید براش انتخابات برگزار شه.,1,1
fas_ecd8aa9ef388636a9745c07d379f892f,از این زمین خواری ها و رانت خواری ها زیاد هست.باید برخورد بشه تات دیر نشده,1,1
fas_ed6fe4b300402819a5cf3a71a08b359c,تو ترکیه هم بمونه اعدام میشه,1,1
fas_ed9c62ac74d85dce90b0c74ddf8a00a3,قبولمونه،رای اکثریت همیشه محترمه،همین الانم ما داد میزنیم رفراندوم،بهش احترام میزاریم.,1,1
fas_ee4a2615e370ee6fa25df5d6dd1bfb02,تو منافقی که این همه ظلم رانت دزدی اختلاس تجاوز و…میبینی و بازم حمایت میکنی تا همین راه اشتباهو برن تا بیفتن توی دره,1,1
fas_ee5e60cfd17d541c8451cb3fc861ae66,#مهسا_امینی #OpIran برای همه ادم هایی که اعدام کردین به ناحق,1,1
fas_ee6f4dd985d4b8aac63b632d69d716c7,رژیم مطبوع گوهر کج اندیش ،از بس به عقاید دیگران احترام میگذارد، در آزادی بیان از آخر اول هستیم.,1,1
fas_ee822d2eae3f73cbb405b1699dbf0344,البته نقد به عملکرد گشت ارشاد بی مورد هم نیست اما اینطور واکنش نشان دادن بدتره,1,1
fas_ee97fa73bb853f2b7fd75391463f5c7a,پنجشیری ها تاجیک اند و اهمیتِ هویت مردم را مصادره نکردن، برای شما باید مشخص باشد.,1,1
fas_eef568704e5ec7b6e40c18b6dfaa4fd8,برای خودرو هایی که با رانت چندیدن برابری فروختین.,1,1
fas_ef636721ddd32681292a0c4fc3d5f988,آزادی بیان هم برای خودشونه ؛ این‌واقعا حق فقط‌برای اوناست حواسمون باید باشه ما نباید استفاده کنی,1,1
fas_f052970576e110495a9db3ac03026d73,من اگ الان مدرسه بودم  بی بروبرگشت حکمم اعدام بود:),1,1
fas_f133b4d7f5d88325f5fe4b10c514c9bc,زمانی که دور یک میز بودید سرزمین قاتلان نبود ؟؟ زمانی که مالیات امد ، سوبیست ها و رانت و امتیاز شما قطع شد  ، اینجا سرزمین قاتلان قاتلان !!!,1,1
fas_f1566fe309f4a71d8f5fbfb5c1896788,مسلمون جماعت بخصوص شیعه ها عاشق اعدام و کشتن هستن!,1,1
fas_f48014c628e7f3649a337ab505a23e6d,پس رئیس جمهور سابقی که قرار بود آبان ترور بشه عمران خان بوده,1,1
fas_f4f0935d65492efd488fef83703b1dd9,از مصادره اموال شما جیره خواران نظام کثیف جمهوری اسهالی اتمام فقرا و مردم زیر خط فقر استفاده خواهند کرد,1,1
fas_f5d063330a5945718868588d8ed82128,اگـه مهسا امینی دانشمند بود و توسط رژیم صهیونیستی ترور می‌شد، بنظرتـون الان اوضاع در کشور چـطـوری بود؟!  #همه_برای_ایران,1,1
fas_f6724e0a42a6cac2385b6186ac94e186,پوتین داره به پایان میرسه. ترامپ هم برمیگرده به چین و کره شمالی پایان میده. شاهد نابودی مثل شیطانی روسیه چین کره شمالیس میشیم,1,1
fas_f6761b7702742f164e19e320143d9388,اتفاقا اصل مشکلات فعلی انقلاب همین فاصله گذاری ها و رانت خواری حتا در جای نشستن است دادا,1,1
fas_f6f07fd790355d21125213ea09b289a2,ما جمع شدن گشت ارشاد رو نمیخوایم جمع شدن جمهوری اسلامی رو میخوایم,1,1
fas_f76d125ab24052302d1b3283dc8dcea4,ترودو کارهای خوب اشتباهات زیادی داشته مثل بقیه سیاستمدار ولی برای من بهترین کاری که کرد و تا همیشه تو ذهنم میمونه برنامه مهد روزی ۱۰ دلار بود.به هزاران دلیل از جمله برابر نبودن دستمزد زن و مردا زنای زیادی که بخاطر هزینه مهد خونه نشین اجباری شده بودند که تونستند راحت تر به کار و استقلال مالی برگردند.,1,1
fas_f78e6f4214d23948102e61e32e812cb4,همه این حرفها رو محض رضای ایران رها کنید و روی یک چیز متمرکز بشیم ؛ آخوند کشی و رفراندوم,1,1
fas_f80d67b97f7fd5846eb13b515d15d810,اقای ترامپ قول اینترنت پر سرعت وغیرقابل کنترل را داد،فراموش شد ،به داد ملت ایران برسید،مثل نامرد بایدن  نباشید,1,1
fas_f88c4e0e1016bddc2d9cece6039c0fda,تا جایی که اسناد می گویند تنها چیزی که همگان بر آن توافق داشتند «وعده های خمینی در نوفل لوشاتو»(یک جمهوری ای مثل فرانسه با این تفاوت که مانند قانون اساسی مشروطه پنج فقیه بر تطبیق قوانین با شرع نظارت دارند) بود نه ولایت فقیه، سپاه پاسداران، گروگان‌گیری و انقلاب فرهنگی.,1,1
fas_f8af87a814a7a472cffd1847b3c78396,بنر بزرگ تشکر سوری‌ها از محمد بن‌سلمان و ترامپ در قلب دمشق,1,1
fas_f9b0635fad4efbcf6e114927a69d3a43,ارزشی ها ترامپ رو دوست داشتن. بدون اون سپاه و رییسی به قدرت نمیرسیدن.,1,1
fas_fa5cf833d6d572d6d7c855582b4a89ad,مموتی طور جواب نده بچه کونی. ترامپ که زد شاش قاسم را کتلت کرد. حالا بگو ببینم مستعان ۱۱۰ کجاست بچه فاکتوری,1,1
fas_fbce156f41473e2ecf4dfd0ae7f7c964,ماسونرهای لندن ساپورتش میکنن وگرنه مثل بقیه عربهای خلیج فارس میبود,1,1
fas_fc1535b6e2e16f09a79c759abffff202,حالا کدام خری به شما گفته در صورت تشکیل یک حکومت مشروطه در ایران قرار هست تک حذبی باشه؟,1,1
fas_fc5a01d1bcd14499bb60ae2068cab322,متقابلا موافقان طرح صیانت نگران دزدی و رانت و اختلاص میلیاردی خود هستند,1,1
fas_fc8f8829a77347b6c2b9b0dba4152cba,بر منکرش لعنت. ولی اینها تا به مشروطه و پهلوی‌ها می‌رسن خالی از منطق می‌شن. و کاری جز تحقیر و توهین نمی‌شناسن.,1,1
fas_fcec750e0aebb60411d0dd8fd1f67de5,داشتم میگفتم چرا رانت چه بخوای چه نخوای باعث موفقیت می‌شه و چطور باید ارش جلوگیری کرد. روش جلوگیریش ثرد تو بود.,1,1
fas_fdcaaa45e19165eea8f752ce311d480f,من نمیگم اینو. ساختار ولایت فقیه اینو میگه در حالیکه ساختار سلطنت مشروطه نمیگه. ساختار هر نوع حکومت کاملا مشخص و واضحه.  فکر کنم شما هم کاملا متوجه منظورم شدید اگر بدون پیش‌داوری خونده باشید. موفق باشید,1,1
fas_fe197a9a5f98ede174b51de62d5487c3,فرزندان امام خمینی رحمه‌الله علیه رو هم با همین منطق ترور کردند که در آینده خطری براشون نداشته باشه,1,1
fas_fe95e1a5df4ac7a0287bc8ea3f0e350b,دوباره اعدام نکنید راه انداختند. کصخلی چیزی هستین؟,1,1
fas_fed4c6643e29b566de93f0177804a7ec,چرا ترامپ اینو معاون کرد ؟  فریب خورد ؟,1,1
fas_ff718eeccdba6cc20643ab7f58432528,یادت رفت شاهین نجفی مشروطه خواه شده,1,1
fas_ff8f2c3c0075deb5df7628aed43b8c56,نعیمه این قانون نیست قانون تمام جوانب رو میسنجه و بعد تصویب میشه قانون نمیتونه یک چیز یک طرفه باشه این اسمش زورگویی و تجاوزه به حقوق شهرونده,1,1
fas_ffb73059c4cb2758345102b562d3e7b0,غربی ها از طریق رسانه ها میتونن بخوابونن اگر رژیم برجام امضا بکنه,1,1
fas_ffbcb716b38ddadca38cd37306942e81,ای وای نه! طبق تجربه شخصی میگم اگه بد بشه، حجاب بدترش می‌کنه. من یه مدت شبیه کلم بروکلی بزرگی بودم که سلیفون کشیدن سرش.  😭🤦🏻‍♀️,1,1
